latitude,longitude,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,SG_Depth_to_bedrock,isric-soil-proportion-of-sand,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,MODIS_NPP,HumanModification,biomes,HyphalLength_m_cm3_final,log_hyphal_density,location_id
45.75,126.92,43.4834671,558.604248,266.4999084,103.8000031,34.33571243,63.79076004,200.0,485.0,164.5,1.076332092,3494.409424,0.769722939,4.0,1.305309735,0.8352150426922135,45.75_126.92
45.75,126.92,43.4834671,558.604248,266.4999084,103.8000031,34.33571243,63.79076004,200.0,485.0,164.5,1.076332092,3494.409424,0.769722939,4.0,1.651946903,0.9752940506299707,45.75_126.92
45.75,126.92,43.4834671,558.604248,266.4999084,103.8000031,34.33571243,63.79076004,200.0,485.0,164.5,1.076332092,3494.409424,0.769722939,4.0,1.769911504,1.018815371674458,45.75_126.92
45.75,126.92,43.4834671,558.604248,266.4999084,103.8000031,34.33571243,63.79076004,200.0,485.0,164.5,1.076332092,3494.409424,0.769722939,4.0,1.98380531,1.0931994355749208,45.75_126.92
45.75,126.92,43.4834671,558.604248,266.4999084,103.8000031,34.33571243,63.79076004,200.0,485.0,164.5,1.076332092,3494.409424,0.769722939,4.0,2.330353982,1.203078599243713,45.75_126.92
45.75,126.92,43.4834671,558.604248,266.4999084,103.8000031,34.33571243,63.79076004,200.0,485.0,164.5,1.076332092,3494.409424,0.769722939,4.0,2.595840708,1.2797778186315698,45.75_126.92
45.75,126.92,43.4834671,558.604248,266.4999084,103.8000031,34.33571243,63.79076004,200.0,485.0,164.5,1.076332092,3494.409424,0.769722939,4.0,2.743362832,1.3199843603717625,45.75_126.92
45.75,126.92,43.4834671,558.604248,266.4999084,103.8000031,34.33571243,63.79076004,200.0,485.0,164.5,1.076332092,3494.409424,0.769722939,4.0,3.399734513,1.4815442011492623,45.75_126.92
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,1.6522,0.9753894842613615,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,1.7391,1.007629399289543,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,2.029,1.1082325320451,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,2.4058,1.2254798606103672,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,2.4638,1.2423662523128058,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,2.5507,1.267144767147884,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,2.7246,1.3149594635152684,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,2.8406,1.3456286043938757,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.0435,1.3971106535537396,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.1014,1.4113283788395323,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.2174,1.4392188244277777,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.2174,1.4392188244277777,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.3623,1.4729994412054126,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.4203,1.4862075670894859,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.4783,1.4992435101263888,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.4783,1.4992435101263888,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.6232,1.5310871060214313,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.6522,1.5373402259936702,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.7971,1.5680115686649543,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.8551,1.5800296988535145,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,3.8551,1.5800296988535145,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,4.1159,1.632353337004841,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,4.2319,1.654774500822392,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,4.3188,1.6712477140004138,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,4.4348,1.6928227213680316,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,4.5797,1.7191350115070536,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,4.6957,1.7397115041833127,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,4.7246,1.7447726780037183,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,4.8406,1.764833531288799,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,4.9565,1.7844830602572788,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,5.3913,1.8549376905772463,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,6.087,1.958262119828119,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,6.087,1.958262119828119,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,7.1014,2.0920368862495393,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,7.7971,2.1744221217175794,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,7.8551,2.180993564225802,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,8.1739,2.216362495744958,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,8.3478,2.2351410214969447,43.86_87.0
43.86,87.0,70.58350372,310.9242859,278.6005249,49.58656693,32.06658173,81.22851563,198.5882416,599.0,985.5,5.397688866,1092.571777,0.222410902,10.0,11.5652,2.5309310880992797,43.86_87.0
39.6,116.3,133.4997253,510.7167358,317.5,114.5033264,9.359196663,81.41415405,200.0,892.0,33.0,0.110790431,3344.243408,0.832556725,4.0,1.050218978,0.7179466059822085,39.6_116.3
39.6,116.3,133.4997253,510.7167358,317.5,114.5033264,9.359196663,81.41415405,200.0,892.0,33.0,0.110790431,3344.243408,0.832556725,4.0,1.646861314,0.9733745282191765,39.6_116.3
39.6,116.3,133.4997253,510.7167358,317.5,114.5033264,9.359196663,81.41415405,200.0,892.0,33.0,0.110790431,3344.243408,0.832556725,4.0,1.849270073,1.0470628467407368,39.6_116.3
39.6,116.3,133.4997253,510.7167358,317.5,114.5033264,9.359196663,81.41415405,200.0,892.0,33.0,0.110790431,3344.243408,0.832556725,4.0,3.119270073,1.4156759809179802,39.6_116.3
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,5.413214286,1.8583605939231533,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,5.532053571,1.8767213763911832,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,5.533214286,1.8768990558717356,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,5.576785714,1.8835461326724274,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,5.653214286,1.895100089169357,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,6.773660714,2.050741187793543,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,7.193125,2.1032953879699368,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,7.231964286,2.108024660086963,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,8.978125,2.3003951969210097,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,9.625,2.3632097148104805,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,10.99098214,2.4841548789457657,44.51_-110.81
44.51,-110.81,13.49925613,886.3998413,216.4994965,19.49830246,54.32332611,53.95941162,199.875,1057.0,2404.0,4.672935486,2548.361084,0.000526898,5.0,11.41848214,2.5191858580868853,44.51_-110.81
31.2,110.12,134.8018646,1618.67334,264.818573,60.8999939,25.97861862,61.63753128,198.0250854,619.0,1084.5,15.2294178,6558.822266,0.542373478,4.0,0.053870968,0.05247002137270552,31.2_110.12
31.2,110.12,134.8018646,1618.67334,264.818573,60.8999939,25.97861862,61.63753128,198.0250854,619.0,1084.5,15.2294178,6558.822266,0.542373478,4.0,0.088548387,0.08484505362132151,31.2_110.12
31.2,110.12,134.8018646,1618.67334,264.818573,60.8999939,25.97861862,61.63753128,198.0250854,619.0,1084.5,15.2294178,6558.822266,0.542373478,4.0,0.108064516,0.10261481406676377,31.2_110.12
31.2,110.12,134.8018646,1618.67334,264.818573,60.8999939,25.97861862,61.63753128,198.0250854,619.0,1084.5,15.2294178,6558.822266,0.542373478,4.0,0.116209677,0.10993872892787829,31.2_110.12
31.2,110.12,134.8018646,1618.67334,264.818573,60.8999939,25.97861862,61.63753128,198.0250854,619.0,1084.5,15.2294178,6558.822266,0.542373478,4.0,0.120241935,0.11354467537232668,31.2_110.12
-35.0,-58.83,162.5331421,1089.898438,290.5,31.69832802,29.06978989,63.11203384,200.0,387.0,32.0,0.097832069,7500.540039,0.751164258,8.0,15.43,2.799108932049177,-35.0_-58.83
-35.0,-58.83,162.5331421,1089.898438,290.5,31.69832802,29.06978989,63.11203384,200.0,387.0,32.0,0.097832069,7500.540039,0.751164258,8.0,16.02,2.834389123145228,-35.0_-58.83
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,3.383823529,1.4779212954139909,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,3.416176471,1.485274269906418,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,3.567254902,1.5189123465275236,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,3.569117647,1.519320111210021,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,4.436666667,1.693166128026125,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,4.445686275,1.694823786092066,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,4.612254902,1.7249525820925378,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,4.617058824,1.7258081859896734,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,4.659901961,1.733406570686983,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,4.960392157,1.7851362770670172,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,4.96254902,1.785498077564312,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,4.963137255,1.785596727652351,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,4.982058824,1.7887647936599094,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.074803922,1.804149712491732,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.088823529,1.8064548822718165,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.234901961,1.8301628550308306,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.265294118,1.835025533455191,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.584509804,1.8847198911183543,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.618333333,1.8898435758647398,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.731960784,1.9068664509996494,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.827058824,1.920893954775176,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.937058824,1.9368778841134995,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,5.98245098,1.9433999984043884,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.024313725,1.9493775200563332,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.044313725,1.9522207275467764,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.055392157,1.9537921694438625,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.082254902,1.9575923459818292,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.178823529,1.9711355157348946,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.22627451,1.977723621209523,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.356764706,1.9956202581089277,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.399607843,2.0014270046166933,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.422647059,2.004535740056345,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.478627451,2.012049279293347,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.827745098,2.0576744861523455,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.869019608,2.0629334813530207,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.982745098,2.077282349551339,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,6.999705882,2.079404776253996,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.071470588,2.0883356946764535,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.140686275,2.0968744854287067,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.159509804,2.0991840941323425,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.161666667,2.0994483965270123,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.184019608,2.1021834245408835,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.222254902,2.1068444904276196,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.252058824,2.110462723637306,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.37627451,2.125403246431391,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.489117647,2.138785066418192,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.491078431,2.1390160159313436,47.46_7.52
47.46,7.52,80.75075531,1180.796875,210.8338776,13.80334663,78.51257324,56.63703918,197.3590393,428.0,772.0,16.16730118,8621.65625,0.521887541,4.0,7.791372549,2.1737708484263383,47.46_7.52
